Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Person,Returned,total_cost,price_per_unit
CA-2017-102519,11/27/2017,11/29/2017,First Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0,19.25,Kelly Williams,No,27.689999,46.93999863
CA-2016-145492,11/20/2016,11/27/2016,Standard Class,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,0,11.31,Anna Andreadi,No,27.689999,3.25
CA-2017-131492,10/19/2017,10/24/2017,Second Class,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.37,2,0.2,-3.35,Anna Andreadi,No,27.720001,15.23125058
CA-2016-133802,3/14/2016,3/20/2016,Standard Class,Corporate,United States,Redwood City,California,94061,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.9,6,0.2,14.14,Anna Andreadi,No,27.760002,8.729167017
US-2015-137008,10/2/2015,10/8/2015,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0,23,Chuck Magee,No,28.119999,12.77999973
CA-2015-143238,9/6/2015,9/8/2015,First Class,Corporate,United States,La Quinta,California,92253,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4,0,18.06,Anna Andreadi,No,28.26,11.57999992
US-2015-136987,4/11/2015,4/14/2015,Second Class,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2,0,24.27,Anna Andreadi,No,28.489998,26.37999916
CA-2015-116092,2/15/2015,2/18/2015,Second Class,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.04,Anna Andreadi,No,28.68,10.43000034
CA-2014-102652,4/6/2014,4/12/2014,Standard Class,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0,26.63,Anna Andreadi,No,28.85,55.47999954
CA-2017-142342,7/17/2017,7/19/2017,Second Class,Corporate,United States,Apple Valley,California,92307,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5,0,28.95,Anna Andreadi,No,28.95,11.58000031
CA-2014-103940,9/17/2014,9/21/2014,Standard Class,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2,0,1.21,Anna Andreadi,No,29.07,15.14000034
CA-2017-134194,12/25/2017,1/1/2018,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,31.74,2,0.2,2.38,Kelly Williams,No,29.36,19.83749993
CA-2017-144064,8/29/2017,9/1/2017,First Class,Corporate,United States,Quincy,Illinois,62301,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,47.36,4,0.2,17.76,Kelly Williams,No,29.6,14.80000025
CA-2014-152345,12/29/2014,1/3/2015,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.98,3,0.2,-5.69,Anna Andreadi,No,29.67,9.991666513
US-2016-156986,3/20/2016,3/24/2016,Standard Class,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.82,3,0.7,-12.9,Anna Andreadi,No,29.72,18.68888781
CA-2015-156440,12/5/2015,12/9/2015,Standard Class,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0,14.67,Anna Andreadi,No,29.789999,22.22999954
CA-2016-106950,9/2/2016,9/6/2016,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,5,0.7,-12.63,Cassandra Brandow,No,29.849998,11.47999909
CA-2014-127012,8/11/2014,8/15/2014,Standard Class,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0,10.65,Anna Andreadi,No,30.320002,40.97000122
CA-2017-140585,12/18/2017,12/23/2017,Second Class,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.67,2,0.2,16.34,Anna Andreadi,No,30.329998,29.16874896
CA-2017-140186,9/29/2017,10/2/2017,First Class,Consumer,United States,Bakersfield,California,93309,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.67,2,0.2,16.34,Anna Andreadi,No,30.329998,29.16874896
US-2017-151127,5/22/2017,5/25/2017,First Class,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,0,18.83,Anna Andreadi,No,30.730001,7.080000196
US-2016-151827,3/31/2016,4/2/2016,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.98,2,0.2,1.2,Chuck Magee,No,30.779999,19.98749979
CA-2016-145982,8/27/2016,9/1/2016,Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,59.97,3,0,28.79,Chuck Magee,No,31.18,19.99000041
US-2014-164406,8/15/2014,8/19/2014,Standard Class,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,46.44,3,0.2,15.09,Anna Andreadi,No,31.349998,19.3499995
US-2014-105137,10/10/2014,10/10/2014,Same Day,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.26,2,0.7,-13.39,Chuck Magee,No,31.650002,30.43333251
CA-2015-144267,8/21/2015,8/23/2015,First Class,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0,28.17,Anna Andreadi,No,31.769999,19.97999954
CA-2017-169327,9/2/2017,9/4/2017,Second Class,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,5,0,11.21,Anna Andreadi,No,31.89,8.619999695
US-2015-110569,5/23/2015,5/30/2015,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,19.19,7,0.7,-12.8,Anna Andreadi,No,31.990002,9.138095129
CA-2016-111682,6/17/2016,6/18/2016,First Class,Consumer,United States,Troy,New York,12180,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,48.48,4,0.2,16.36,Chuck Magee,No,32.12,15.14999991
CA-2017-153822,9/19/2017,9/25/2017,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.94,Anna Andreadi,No,32.12,15.14999965
CA-2016-134775,10/28/2016,10/29/2016,First Class,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.54,3,0.2,17.34,Anna Andreadi,No,32.2,20.64166713
CA-2015-150770,5/3/2015,5/6/2015,First Class,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.57,2,0.2,17.35,Anna Andreadi,No,32.22,30.98124992
CA-2014-143840,5/22/2014,5/29/2014,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset,44.95,1,0,12.59,Cassandra Brandow,No,32.36,44.95000076
CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.71,Chuck Magee,No,32.690002,11.35000038
US-2016-157490,10/6/2016,10/7/2016,First Class,Home Office,United States,Pueblo,Colorado,81001,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.9,4,0.7,-14.92,Anna Andreadi,No,32.82,14.91666576
US-2016-119046,6/2/2016,6/6/2016,Standard Class,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.65,12,0.2,18.72,Anna Andreadi,No,32.93,5.380208512
CA-2014-166744,9/20/2014,9/24/2014,Standard Class,Consumer,United States,Columbia,Maryland,21044,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,2,0,26.39,Chuck Magee,No,33.59,29.98999977
CA-2015-169397,12/24/2015,12/27/2015,First Class,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.78,4,0.7,-13.84,Chuck Magee,No,33.620003,16.48333325
US-2016-144057,5/9/2016,5/13/2016,Standard Class,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.18,4,0.8,-20.44,Kelly Williams,No,33.620003,16.47500136
CA-2015-142601,4/18/2015,4/20/2015,Second Class,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,2,0,27.88,Anna Andreadi,No,34.08,30.97999954
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Consumer,United States,Redlands,California,92374,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,46.84,2,0,12.65,Anna Andreadi,No,34.190002,23.42000008
CA-2015-141593,12/14/2015,12/16/2015,Second Class,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,55.26,2,0.2,20.72,Anna Andreadi,No,34.54,34.53749908
CA-2015-157812,3/22/2015,3/26/2015,Standard Class,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.11,9,0.8,-21.17,Kelly Williams,No,35.28,7.838889165
CA-2017-124401,9/7/2017,9/12/2017,Standard Class,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.36,Anna Andreadi,No,35.32,15.70000019
CA-2017-142867,3/17/2017,3/21/2017,Standard Class,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.78,6,0.8,-22.04,Kelly Williams,No,35.82,11.4833338
US-2016-114230,11/27/2016,12/1/2016,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.81,4,0.2,3.98,Anna Andreadi,No,35.83,12.44062548
CA-2016-145261,12/18/2016,12/21/2016,First Class,Home Office,United States,Salem,Oregon,97301,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28.68,3,0.2,-7.17,Anna Andreadi,No,35.85,11.95000017
CA-2017-169894,11/24/2017,11/29/2017,Second Class,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.72,2,0.7,-15.2,Anna Andreadi,No,35.92,34.53333082
CA-2015-119907,12/1/2015,12/8/2015,Standard Class,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.42,2,0.2,19.4,Anna Andreadi,No,36.019997,34.63749898
CA-2015-146255,3/7/2015,3/10/2015,First Class,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,2,0,33.25,Chuck Magee,No,36.03,34.63999939
CA-2016-118500,11/17/2016,11/18/2016,First Class,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5,0,13.37,Anna Andreadi,No,36.13,9.9
CA-2017-140186,9/29/2017,10/2/2017,First Class,Consumer,United States,Bakersfield,California,93309,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.53,Anna Andreadi,No,36.22,51.75
CA-2017-145772,6/3/2017,6/7/2017,Standard Class,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.5,Anna Andreadi,No,36.25,8.95
CA-2017-161459,11/25/2017,11/29/2017,Second Class,Corporate,United States,Laguna Niguel,California,92677,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39.96,5,0.2,3.5,Anna Andreadi,No,36.46,9.989999808
CA-2017-138163,11/17/2017,11/20/2017,First Class,Consumer,United States,Everett,Massachusetts,2149,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,3,0,14.26,Chuck Magee,No,36.68,16.97999954
CA-2017-112865,5/18/2017,5/22/2017,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10000387,Technology,Accessories,KeyTronic�KT800P2 -�Keyboard�- Black,36.05,3,0.2,-0.9,Chuck Magee,No,36.95,15.02083307
CA-2014-160766,9/14/2014,9/14/2014,Same Day,Consumer,United States,New York City,New York,10009,East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,68.46,7,0,31.49,Chuck Magee,No,36.97,9.779999869
CA-2015-135580,12/30/2015,1/3/2016,Standard Class,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0,31.52,Anna Andreadi,No,36.999996,22.83999888
CA-2014-148950,12/14/2014,12/19/2014,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.02,3,0.2,-2.19,Kelly Williams,No,37.21,14.59166691
US-2016-105578,5/30/2016,6/4/2016,Standard Class,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08,Anna Andreadi,No,37.7,37.6999999
CA-2017-156958,12/5/2017,12/6/2017,First Class,Home Office,United States,Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.18,3,0.2,-7.01,Anna Andreadi,No,38.190002,12.99166684
CA-2014-126522,9/1/2014,9/5/2014,Second Class,Consumer,United States,Escondido,California,92025,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,0,15.64,Anna Andreadi,No,38.3,17.97999954
US-2017-107888,11/16/2017,11/19/2017,First Class,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,73.68,6,0,34.63,Anna Andreadi,No,39.05,12.28000005
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.86,2,0.2,7.62,Cassandra Brandow,No,39.24,29.28750049
CA-2017-100111,9/20/2017,9/26/2017,Standard Class,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech�LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0,20.39,Chuck Magee,No,39.58,19.99000041
CA-2017-101805,12/1/2017,12/6/2017,Standard Class,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,12,0,31.1,Anna Andreadi,No,39.58,5.890000025
CA-2017-134194,12/25/2017,1/1/2018,Standard Class,Consumer,United States,Dallas,Texas,75081,Central,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,44.69,7,0.2,5.03,Kelly Williams,No,39.66,7.980356927
CA-2017-136651,4/23/2017,4/25/2017,Second Class,Consumer,United States,Pasadena,California,91104,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0,26.54,Anna Andreadi,No,39.82,9.480000087
CA-2016-106950,9/2/2016,9/6/2016,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,22.91,7,0.7,-17.57,Cassandra Brandow,No,40.48,10.9095233
US-2017-136679,11/14/2017,11/18/2017,Standard Class,Consumer,United States,Pasadena,Texas,77506,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.5,Kelly Williams,No,40.54,28.15000068
CA-2015-150770,5/3/2015,5/6/2015,First Class,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.5,2,0.2,21.87,Anna Andreadi,No,40.629997,39.06250015
CA-2015-162166,9/8/2015,9/11/2015,First Class,Consumer,United States,Moreno Valley,California,92553,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6,0,0.84,Anna Andreadi,No,41.04,6.980000178
CA-2017-103380,11/21/2017,11/25/2017,Standard Class,Home Office,United States,Pasadena,California,91104,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0,15.27,Anna Andreadi,No,41.29,28.28000069
CA-2014-103940,9/17/2014,9/21/2014,Standard Class,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,3,0,16.22,Anna Andreadi,No,41.71,19.3100001
CA-2015-155761,12/11/2015,12/11/2015,Same Day,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.34,3,0.2,4.63,Kelly Williams,No,41.71,19.30833347
CA-2016-128671,8/11/2016,8/16/2016,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0,35.68,Kelly Williams,No,41.879997,38.77999878
US-2014-140452,12/6/2014,12/10/2014,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,4,0.2,-7.01,Kelly Williams,No,42.050003,10.95000033
CA-2017-169859,12/14/2017,12/18/2017,Standard Class,Home Office,United States,San Diego,California,92024,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,14,0.2,22.74,Anna Andreadi,No,42.22,5.79999994
CA-2016-126529,1/11/2016,1/13/2016,Second Class,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,63.31,3,0.2,20.58,Chuck Magee,No,42.730003,26.37916734
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,5,0.2,16.29,Cassandra Brandow,No,42.95,14.81000047
US-2014-140452,12/6/2014,12/10/2014,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.17,2,0.2,-8.35,Kelly Williams,No,43.519997,21.98124894
CA-2014-169019,7/26/2014,7/30/2014,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,16.78,4,0.8,-26.85,Kelly Williams,No,43.63,20.97500211
